Code,BlockId,Title,ClassKind,DepthInKind,IsResidual,PrimaryLocation,ChapterNo,BrowserLink,iCatLink,isLeaf,noOfNonResidualChildren,Primary tabulation,Grouping1,Grouping2,Grouping3,Grouping4,Grouping5,Version:2023 Jan 05 - 22:30 UTC
1B20.Z,,"- - - Leprosy, unspecified",category,2,True,True,01,browser,iCat,True,0,True,BlockL1-1B1,,,,,
1B21,,- - Infections due to non-tuberculous mycobacteria,category,1,False,True,01,browser,iCat,False,5,True,BlockL1-1B1,,,,,
1B21.0,,- - - Pulmonary infection due to non-tuberculous mycobacterium,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1B1,,,,,
1B21.1,,- - - Non-tuberculous mycobacterial lymphadenitis,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1B1,,,,,
1B21.2,,- - - Cutaneous non-tuberculous mycobacterial infection,category,2,False,True,01,browser,iCat,False,1,True,BlockL1-1B1,,,,,
1B21.20,,- - - - Mycobacterium ulcerans infection,category,3,False,True,01,browser,iCat,True,0,True,BlockL1-1B1,,,,,
1B21.2Y,,- - - - Cutaneous infection due to other specified non-tuberculous mycobacteria,category,3,True,True,01,browser,iCat,True,0,True,BlockL1-1B1,,,,,
1B21.2Z,,- - - - Cutaneous infection due to unspecified non-tuberculous mycobacteria,category,3,True,True,01,browser,iCat,True,0,True,BlockL1-1B1,,,,,
1B21.3,,- - - Disseminated non-tuberculous mycobacterial infection,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1B1,,,,,
1B21.4,,- - - Gastrointestinal non-tuberculous mycobacterial infection,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1B1,,,,,
1B21.Y,,- - - Non-tuberculous mycobacterial infection of other specified site,category,2,True,True,01,browser,iCat,True,0,True,BlockL1-1B1,,,,,
1B21.Z,,- - - Non-tuberculous mycobacterial infection of unspecified site,category,2,True,True,01,browser,iCat,True,0,True,BlockL1-1B1,,,,,
1B2Y,,- - Other specified mycobacterial diseases,category,1,True,True,01,browser,iCat,True,0,True,BlockL1-1B1,,,,,
1B2Z,,"- - Mycobacterial diseases, unspecified",category,1,True,True,01,browser,iCat,True,0,True,BlockL1-1B1,,,,,
,BlockL1-1B4,- Certain staphylococcal or streptococcal diseases,block,1,False,True,01,browser,iCat,False,5,,,,,,,
,BlockL2-1B4,- - Acute rheumatic fever,block,2,False,True,01,browser,iCat,False,3,,BlockL1-1B4,,,,,
1B40,,- - - Acute rheumatic fever without mention of heart involvement,category,1,False,True,01,browser,iCat,False,1,True,BlockL1-1B4,BlockL2-1B4,,,,
1B40.0,,"- - - - Rheumatic arthritis, acute or subacute",category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1B4,BlockL2-1B4,,,,
1B40.Y,,- - - - Other specified acute rheumatic fever without mention of heart involvement,category,2,True,True,01,browser,iCat,True,0,True,BlockL1-1B4,BlockL2-1B4,,,,
1B40.Z,,"- - - - Acute rheumatic fever without mention of heart involvement, unspecified",category,2,True,True,01,browser,iCat,True,0,True,BlockL1-1B4,BlockL2-1B4,,,,
1B41,,- - - Acute rheumatic fever with heart involvement,category,1,False,True,01,browser,iCat,False,3,True,BlockL1-1B4,BlockL2-1B4,,,,
1B41.0,,- - - - Acute rheumatic pericarditis,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1B4,BlockL2-1B4,,,,
1B41.1,,- - - - Acute rheumatic endocarditis,category,2,False,True,01,browser,iCat,False,1,True,BlockL1-1B4,BlockL2-1B4,,,,
1B41.10,,- - - - - Rheumatic aortitis,category,3,False,True,01,browser,iCat,True,0,True,BlockL1-1B4,BlockL2-1B4,,,,
1B41.1Y,,- - - - - Other specified acute rheumatic endocarditis,category,3,True,True,01,browser,iCat,True,0,True,BlockL1-1B4,BlockL2-1B4,,,,
1B41.1Z,,"- - - - - Acute rheumatic endocarditis, unspecified",category,3,True,True,01,browser,iCat,True,0,True,BlockL1-1B4,BlockL2-1B4,,,,
1B41.2,,- - - - Acute rheumatic myocarditis,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1B4,BlockL2-1B4,,,,
1B41.Y,,- - - - Other acute rheumatic heart disease,category,2,True,True,01,browser,iCat,True,0,True,BlockL1-1B4,BlockL2-1B4,,,,
1B41.Z,,"- - - - Acute rheumatic heart disease, unspecified",category,2,True,True,01,browser,iCat,True,0,True,BlockL1-1B4,BlockL2-1B4,,,,
1B42,,- - - Rheumatic chorea,category,1,False,True,01,browser,iCat,True,0,True,BlockL1-1B4,BlockL2-1B4,,,,
1B50,,- - Scarlet fever,category,1,False,True,01,browser,iCat,True,0,True,BlockL1-1B4,,,,,
1B51,,- - Streptococcal pharyngitis,category,1,False,True,01,browser,iCat,True,0,True,BlockL1-1B4,,,,,
1B53,,- - Meningitis due to Streptococcus,category,1,False,True,01,browser,iCat,True,0,True,BlockL1-1B4,,,,,
1B54,,- - Meningitis due to Staphylococcus,category,1,False,True,01,browser,iCat,True,0,True,BlockL1-1B4,,,,,
1B5Y,,- - Other specified staphylococcal or streptococcal diseases,category,1,True,True,01,browser,iCat,True,0,True,BlockL1-1B4,,,,,
1B5Z,,"- - Staphylococcal or streptococcal diseases, unspecified",category,1,True,True,01,browser,iCat,True,0,True,BlockL1-1B4,,,,,
,BlockL1-1B7,- Pyogenic bacterial infections of the skin or subcutaneous tissues,block,1,False,True,01,browser,iCat,False,6,,,,,,,
1B70,,"- - Bacterial cellulitis, erysipelas or lymphangitis",category,1,False,True,01,browser,iCat,False,4,True,BlockL1-1B7,,,,,
1B70.0,,- - - Erysipelas,category,2,False,True,01,browser,iCat,False,3,True,BlockL1-1B7,,,,,
1B70.00,,- - - - Erysipelas of face,category,3,False,True,01,browser,iCat,True,0,True,BlockL1-1B7,,,,,
1B70.01,,- - - - Erysipelas of external ear,category,3,False,True,01,browser,iCat,True,0,True,BlockL1-1B7,,,,,
1B70.02,,- - - - Erysipelas of lower limb,category,3,False,True,01,browser,iCat,True,0,True,BlockL1-1B7,,,,,
1B70.0Y,,- - - - Erysipelas of other specified site,category,3,True,True,01,browser,iCat,True,0,True,BlockL1-1B7,,,,,
1B70.1,,- - - Streptococcal cellulitis of skin,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1B7,,,,,
1B70.2,,- - - Staphylococcal cellulitis of skin,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1B7,,,,,
1B70.3,,- - - Ascending bacterial lymphangitis,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1B7,,,,,
1B70.Y,,- - - Bacterial cellulitis or lymphangitis due to other specified bacterium,category,2,True,True,01,browser,iCat,True,0,True,BlockL1-1B7,,,,,
1B70.Z,,- - - Bacterial cellulitis or lymphangitis due to unspecified bacterium,category,2,True,True,01,browser,iCat,True,0,True,BlockL1-1B7,,,,,
1B71,,- - Necrotising fasciitis,category,1,False,True,01,browser,iCat,False,3,True,BlockL1-1B7,,,,,
1B71.0,,- - - Streptococcal necrotising fasciitis,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1B7,,,,,
1B71.1,,- - - Polymicrobial necrotising fasciitis,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1B7,,,,,
1B71.2,,- - - Neonatal necrotising fasciitis,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1B7,,,,,
1B71.Y,,- - - Necrotising fasciitis due to other specified bacterial infection,category,2,True,True,01,browser,iCat,True,0,True,BlockL1-1B7,,,,,
1B71.Z,,"- - - Necrotising fasciitis, unspecified",category,2,True,True,01,browser,iCat,True,0,True,BlockL1-1B7,,,,,
1B72,,- - Impetigo,category,1,False,True,01,browser,iCat,False,3,True,BlockL1-1B7,,,,,
1B72.0,,- - - Bullous impetigo,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1B7,,,,,
1B72.1,,- - - Non-bullous impetigo,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1B7,,,,,
1B72.2,,- - - Secondary impetiginisation of the skin,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1B7,,,,,
1B72.Y,,- - - Other specified impetigo,category,2,True,True,01,browser,iCat,True,0,True,BlockL1-1B7,,,,,
1B72.Z,,"- - - Impetigo, unspecified",category,2,True,True,01,browser,iCat,True,0,True,BlockL1-1B7,,,,,
1B73,,- - Ecthyma,category,1,False,True,01,browser,iCat,False,3,True,BlockL1-1B7,,,,,
1B73.0,,- - - Streptococcal ecthyma,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1B7,,,,,
1B73.1,,- - - Staphylococcal ecthyma,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1B7,,,,,
1B73.2,,- - - Ecthyma gangrenosum,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1B7,,,,,
1B73.Y,,- - - Other specified ecthyma,category,2,True,True,01,browser,iCat,True,0,True,BlockL1-1B7,,,,,
1B73.Z,,"- - - Ecthyma, unspecified",category,2,True,True,01,browser,iCat,True,0,True,BlockL1-1B7,,,,,
1B74,,- - Superficial bacterial folliculitis,category,1,False,True,01,browser,iCat,False,1,True,BlockL1-1B7,,,,,
1B74.0,,- - - Staphylococcus aureus superficial folliculitis,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1B7,,,,,
1B74.Y,,- - - Superficial bacterial folliculitis due to other specified organism,category,2,True,True,01,browser,iCat,True,0,True,BlockL1-1B7,,,,,
1B74.Z,,- - - Superficial bacterial folliculitis due to unspecified organism,category,2,True,True,01,browser,iCat,True,0,True,BlockL1-1B7,,,,,
1B75,,- - Deep bacterial folliculitis or pyogenic abscess of the skin,category,1,False,True,01,browser,iCat,False,5,True,BlockL1-1B7,,,,,
1B75.0,,- - - Furuncle,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1B7,,,,,
1B75.1,,- - - Carbuncle,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1B7,,,,,
1B75.2,,- - - Furunculosis,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1B7,,,,,
1B75.3,,- - - Pyogenic abscess of the skin,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1B7,,,,,
1B75.4,,- - - Chronic deep bacterial folliculitis,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1B7,,,,,
1B7Y,,- - Other specified pyogenic bacterial infection of skin and subcutaneous tissue,category,1,True,True,01,browser,iCat,True,0,True,BlockL1-1B7,,,,,
,BlockL1-1B9,- Certain zoonotic bacterial diseases,block,1,False,True,01,browser,iCat,False,11,,,,,,,
1B90,,- - Rat-bite fevers,category,1,False,True,01,browser,iCat,False,2,True,BlockL1-1B9,,,,,
1B90.0,,- - - Spirillosis,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1B9,,,,,
1B90.1,,- - - Streptobacillosis,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1B9,,,,,
1B91,,- - Leptospirosis,category,1,False,True,01,browser,iCat,True,0,True,BlockL1-1B9,,,,,
1B92,,- - Glanders,category,1,False,True,01,browser,iCat,True,0,True,BlockL1-1B9,,,,,
1B93,,- - Plague,category,1,False,True,01,browser,iCat,False,4,True,BlockL1-1B9,,,,,
1B93.0,,- - - Bubonic plague,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1B9,,,,,
1B93.1,,- - - Cellulocutaneous plague,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1B9,,,,,
1B93.2,,- - - Pneumonic plague,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1B9,,,,,
1B93.3,,- - - Plague meningitis,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1B9,,,,,
1B93.Y,,- - - Other specified plague,category,2,True,True,01,browser,iCat,True,0,True,BlockL1-1B9,,,,,
1B93.Z,,"- - - Plague, unspecified",category,2,True,True,01,browser,iCat,True,0,True,BlockL1-1B9,,,,,
1B94,,- - Tularaemia,category,1,False,True,01,browser,iCat,False,1,True,BlockL1-1B9,,,,,
1B94.0,,- - - Ulceroglandular tularaemia,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1B9,,,,,
1B94.Y,,- - - Other specified tularaemia,category,2,True,True,01,browser,iCat,True,0,True,BlockL1-1B9,,,,,
1B94.Z,,"- - - Tularaemia, unspecified",category,2,True,True,01,browser,iCat,True,0,True,BlockL1-1B9,,,,,
1B95,,- - Brucellosis,category,1,False,True,01,browser,iCat,True,0,True,BlockL1-1B9,,,,,
1B96,,- - Erysipeloid,category,1,False,True,01,browser,iCat,True,0,True,BlockL1-1B9,,,,,
1B97,,- - Anthrax,category,1,False,True,01,browser,iCat,True,0,True,BlockL1-1B9,,,,,
1B98,,- - Cat-scratch disease,category,1,False,True,01,browser,iCat,True,0,True,BlockL1-1B9,,,,,
1B99,,- - Pasteurellosis,category,1,False,True,01,browser,iCat,True,0,True,BlockL1-1B9,,,,,
1B9A,,- - Extraintestinal yersiniosis,category,1,False,True,01,browser,iCat,True,0,True,BlockL1-1B9,,,,,
1B9Z,,- - Unspecified zoonotic bacterial disease,category,1,True,True,01,browser,iCat,True,0,True,BlockL1-1B9,,,,,
,BlockL1-1C1,- Other bacterial diseases,block,1,False,True,01,browser,iCat,False,27,,,,,,,
1C10,,- - Actinomycosis,category,1,False,True,01,browser,iCat,False,4,True,BlockL1-1C1,,,,,
1C10.0,,- - - Pulmonary actinomycosis,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1C1,,,,,
1C10.1,,- - - Abdominal actinomycosis,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1C1,,,,,
1C10.2,,- - - Cervicofacial actinomycosis,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1C1,,,,,
1C10.3,,- - - Primary cutaneous actinomycosis,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1C1,,,,,
1C10.Y,,- - - Other specified forms of actinomycosis,category,2,True,True,01,browser,iCat,True,0,True,BlockL1-1C1,,,,,
1C10.Z,,"- - - Actinomycosis, unspecified",category,2,True,True,01,browser,iCat,True,0,True,BlockL1-1C1,,,,,
1C11,,- - Bartonellosis,category,1,False,True,01,browser,iCat,False,2,True,BlockL1-1C1,,,,,
1C11.0,,- - - Carrion disease,category,2,False,True,01,browser,iCat,False,2,True,BlockL1-1C1,,,,,
1C11.00,,- - - - Oroya fever,category,3,False,True,01,browser,iCat,True,0,True,BlockL1-1C1,,,,,
1C11.01,,- - - - Verruga peruana,category,3,False,True,01,browser,iCat,True,0,True,BlockL1-1C1,,,,,
1C11.1,,- - - Trench fever,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1C1,,,,,
1C11.Y,,- - - Other forms of bartonellosis,category,2,True,True,01,browser,iCat,True,0,True,BlockL1-1C1,,,,,
1C12,,- - Whooping cough,category,1,False,True,01,browser,iCat,False,2,True,BlockL1-1C1,,,,,
1C12.0,,- - - Whooping cough due to Bordetella pertussis,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1C1,,,,,
1C12.1,,- - - Whooping cough due to Bordetella parapertussis,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1C1,,,,,
1C12.Y,,- - - Other specified whooping cough,category,2,True,True,01,browser,iCat,True,0,True,BlockL1-1C1,,,,,
1C12.Z,,"- - - Whooping cough, unspecified",category,2,True,True,01,browser,iCat,True,0,True,BlockL1-1C1,,,,,
1C13,,- - Tetanus,category,1,False,True,01,browser,iCat,True,0,True,BlockL1-1C1,,,,,
1C14,,- - Obstetrical tetanus,category,1,False,True,01,browser,iCat,True,0,True,BlockL1-1C1,,,,,
1C15,,- - Tetanus neonatorum,category,1,False,True,01,browser,iCat,True,0,True,BlockL1-1C1,,,,,
1C16,,- - Gas gangrene,category,1,False,True,01,browser,iCat,True,0,True,BlockL1-1C1,,,,,
1C17,,- - Diphtheria,category,1,False,True,01,browser,iCat,False,4,True,BlockL1-1C1,,,,,
1C17.0,,- - - Pharyngeal or tonsillar diphtheria,category,2,False,True,01,browser,iCat,False,1,True,BlockL1-1C1,,,,,
1C17.00,,- - - - Postdiphtheritic paralysis of uvula,category,3,False,True,01,browser,iCat,True,0,True,BlockL1-1C1,,,,,
1C17.0Y,,- - - - Other specified pharyngeal or tonsillar diphtheria,category,3,True,True,01,browser,iCat,True,0,True,BlockL1-1C1,,,,,
1C17.0Z,,"- - - - Pharyngeal or tonsillar diphtheria, unspecified",category,3,True,True,01,browser,iCat,True,0,True,BlockL1-1C1,,,,,
1C17.1,,- - - Nasal diphtheria,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1C1,,,,,
1C17.2,,- - - Laryngeal diphtheria,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1C1,,,,,
1C17.3,,- - - Cutaneous diphtheria,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1C1,,,,,
1C17.Y,,- - - Other specified diphtheria,category,2,True,True,01,browser,iCat,True,0,True,BlockL1-1C1,,,,,
1C17.Z,,"- - - Diphtheria, unspecified",category,2,True,True,01,browser,iCat,True,0,True,BlockL1-1C1,,,,,
1C18,,- - Brazilian purpuric fever,category,1,False,True,01,browser,iCat,True,0,True,BlockL1-1C1,,,,,
1C19,,- - Legionellosis,category,1,False,True,01,browser,iCat,False,2,True,BlockL1-1C1,,,,,
1C19.0,,- - - Nonpneumonic Legionnaires' disease,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1C1,,,,,
1C19.1,,- - - Legionnaires disease,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1C1,,,,,
1C1A,,- - Listeriosis,category,1,False,True,01,browser,iCat,False,2,True,BlockL1-1C1,,,,,
1C1A.0,,- - - Cutaneous listeriosis,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1C1,,,,,
1C1A.1,,- - - Listerial meningitis or meningoencephalitis,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1C1,,,,,
1C1A.Y,,- - - Other specified listeriosis,category,2,True,True,01,browser,iCat,True,0,True,BlockL1-1C1,,,,,
1C1A.Z,,"- - - Listeriosis, unspecified",category,2,True,True,01,browser,iCat,True,0,True,BlockL1-1C1,,,,,
1C1B,,- - Nocardiosis,category,1,False,True,01,browser,iCat,False,2,True,BlockL1-1C1,,,,,
1C1B.0,,- - - Pulmonary nocardiosis,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1C1,,,,,
1C1B.1,,- - - Cutaneous nocardiosis,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1C1,,,,,
1C1B.Y,,- - - Other specified forms of nocardiosis,category,2,True,True,01,browser,iCat,True,0,True,BlockL1-1C1,,,,,
1C1B.Z,,"- - - Nocardiosis, unspecified",category,2,True,True,01,browser,iCat,True,0,True,BlockL1-1C1,,,,,
1C1C,,- - Meningococcal disease,category,1,False,True,01,browser,iCat,False,3,True,BlockL1-1C1,,,,,
1C1C.0,,- - - Meningococcal meningitis,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1C1,,,,,
1C1C.1,,- - - Waterhouse-Friderichsen syndrome,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1C1,,,,,
1C1C.2,,- - - Meningococcaemia,category,2,False,True,01,browser,iCat,False,1,True,BlockL1-1C1,,,,,
1C1C.20,,- - - - Acute meningococcaemia,category,3,False,True,01,browser,iCat,True,0,True,BlockL1-1C1,,,,,
1C1C.2Y,,- - - - Other specified meningococcaemia,category,3,True,True,01,browser,iCat,True,0,True,BlockL1-1C1,,,,,
1C1C.2Z,,"- - - - Meningococcaemia, unspecified",category,3,True,True,01,browser,iCat,True,0,True,BlockL1-1C1,,,,,
1C1C.Y,,- - - Other specified meningococcal disease,category,2,True,True,01,browser,iCat,True,0,True,BlockL1-1C1,,,,,
1C1C.Z,,"- - - Meningococcal disease, unspecified",category,2,True,True,01,browser,iCat,True,0,True,BlockL1-1C1,,,,,
1C1D,,- - Yaws,category,1,False,True,01,browser,iCat,False,4,True,BlockL1-1C1,,,,,
1C1D.0,,- - - Primary yaws,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1C1,,,,,
1C1D.1,,- - - Secondary yaws,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1C1,,,,,
1C1D.2,,- - - Tertiary yaws,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1C1,,,,,
1C1D.3,,- - - Latent yaws,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1C1,,,,,
1C1E,,- - Pinta,category,1,False,True,01,browser,iCat,False,4,True,BlockL1-1C1,,,,,
1C1E.0,,- - - Primary lesions of pinta,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1C1,,,,,
1C1E.1,,- - - Intermediate lesions of pinta,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1C1,,,,,
1C1E.2,,- - - Late lesions of pinta,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1C1,,,,,
1C1E.3,,- - - Mixed lesions of pinta,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1C1,,,,,
1C1F,,- - Endemic non-venereal syphilis,category,1,False,True,01,browser,iCat,True,0,True,BlockL1-1C1,,,,,
1C1G,,- - Lyme borreliosis,category,1,False,True,01,browser,iCat,False,2,True,BlockL1-1C1,,,,,
1C1G.0,,- - - Early cutaneous Lyme borreliosis,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1C1,,,,,
1C1G.1,,- - - Disseminated Lyme borreliosis,category,2,False,True,01,browser,iCat,False,5,True,BlockL1-1C1,,,,,
1C1G.10,,- - - - Lyme neuroborreliosis,category,3,False,True,01,browser,iCat,True,0,True,BlockL1-1C1,,,,,
1C1G.11,,- - - - Lyme carditis,category,3,False,True,01,browser,iCat,True,0,True,BlockL1-1C1,,,,,
1C1G.12,,- - - - Ophthalmic Lyme borreliosis,category,3,False,True,01,browser,iCat,True,0,True,BlockL1-1C1,,,,,
1C1G.13,,- - - - Lyme arthritis,category,3,False,True,01,browser,iCat,True,0,True,BlockL1-1C1,,,,,
1C1G.14,,- - - - Late cutaneous Lyme borreliosis,category,3,False,True,01,browser,iCat,True,0,True,BlockL1-1C1,,,,,
1C1G.1Y,,- - - - Other specified disseminated Lyme borreliosis,category,3,True,True,01,browser,iCat,True,0,True,BlockL1-1C1,,,,,
1C1G.1Z,,"- - - - Disseminated Lyme borreliosis, unspecified",category,3,True,True,01,browser,iCat,True,0,True,BlockL1-1C1,,,,,
1C1G.Y,,- - - Other specified Lyme borreliosis,category,2,True,True,01,browser,iCat,True,0,True,BlockL1-1C1,,,,,
1C1H,,- - Necrotising ulcerative gingivitis,category,1,False,True,01,browser,iCat,False,1,True,BlockL1-1C1,,,,,
1C1H.0,,- - - Other Vincent infections,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1C1,,,,,
1C1H.Y,,- - - Other specified necrotising ulcerative gingivitis,category,2,True,True,01,browser,iCat,True,0,True,BlockL1-1C1,,,,,
1C1H.Z,,"- - - Necrotising ulcerative gingivitis, unspecified",category,2,True,True,01,browser,iCat,True,0,True,BlockL1-1C1,,,,,
1C1J,,- - Relapsing fever,category,1,False,True,01,browser,iCat,False,2,True,BlockL1-1C1,,,,,
1C1J.0,,- - - Tick-borne relapsing fever,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1C1,,,,,
1C1J.1,,- - - Louse-borne relapsing fever,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1C1,,,,,
,BlockL2-1C2,- - Other diseases due to chlamydiae,block,2,False,True,01,browser,iCat,False,4,,BlockL1-1C1,,,,,
1C20,,- - - Chlamydial conjunctivitis,category,1,False,True,01,browser,iCat,True,0,True,BlockL1-1C1,BlockL2-1C2,,,,
1C21,,- - - Chlamydial peritonitis,category,1,False,True,01,browser,iCat,True,0,True,BlockL1-1C1,BlockL2-1C2,,,,
1C22,,- - - Infections due to Chlamydia psittaci,category,1,False,True,01,browser,iCat,True,0,True,BlockL1-1C1,BlockL2-1C2,,,,
1C23,,- - - Trachoma,category,1,False,True,01,browser,iCat,False,2,True,BlockL1-1C1,BlockL2-1C2,,,,
1C23.0,,- - - - Initial stage of trachoma,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1C1,BlockL2-1C2,,,,
1C23.1,,- - - - Active stage of trachoma,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1C1,BlockL2-1C2,,,,
1C23.Y,,- - - - Other specified trachoma,category,2,True,True,01,browser,iCat,True,0,True,BlockL1-1C1,BlockL2-1C2,,,,
1C23.Z,,"- - - - Trachoma, unspecified",category,2,True,True,01,browser,iCat,True,0,True,BlockL1-1C1,BlockL2-1C2,,,,
1C2Y,,- - - Other specified diseases due to chlamydiae,category,1,True,True,01,browser,iCat,True,0,True,BlockL1-1C1,BlockL2-1C2,,,,
1C2Z,,"- - - Diseases due to chlamydiae, unspecified",category,1,True,True,01,browser,iCat,True,0,True,BlockL1-1C1,BlockL2-1C2,,,,
,BlockL2-1C3,- - Rickettsioses,block,2,False,True,01,browser,iCat,False,4,,BlockL1-1C1,,,,,
1C30,,- - - Typhus fever,category,1,False,True,01,browser,iCat,False,4,True,BlockL1-1C1,BlockL2-1C3,,,,
1C30.0,,- - - - Epidemic louse-borne typhus fever due to Rickettsia prowazekii,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1C1,BlockL2-1C3,,,,
1C30.1,,- - - - Recrudescent typhus,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1C1,BlockL2-1C3,,,,
1C30.2,,- - - - Typhus fever due to Rickettsia typhi,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1C1,BlockL2-1C3,,,,
1C30.3,,- - - - Typhus fever due to Orientia tsutsugamushi,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1C1,BlockL2-1C3,,,,
1C30.Y,,- - - - Other specified typhus fever,category,2,True,True,01,browser,iCat,True,0,True,BlockL1-1C1,BlockL2-1C3,,,,
1C30.Z,,"- - - - Typhus fever, unspecified",category,2,True,True,01,browser,iCat,True,0,True,BlockL1-1C1,BlockL2-1C3,,,,
1C31,,- - - Spotted fever,category,1,False,True,01,browser,iCat,False,4,True,BlockL1-1C1,BlockL2-1C3,,,,
1C31.0,,- - - - Spotted fever due to Rickettsia rickettsii,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1C1,BlockL2-1C3,,,,
1C31.1,,- - - - Spotted fever due to Rickettsia conorii,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1C1,BlockL2-1C3,,,,
1C31.2,,- - - - Spotted fever due to Rickettsia sibirica,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1C1,BlockL2-1C3,,,,
1C31.3,,- - - - Spotted fever due to Rickettsia australis,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1C1,BlockL2-1C3,,,,
1C31.Y,,- - - - Other specified spotted fever,category,2,True,True,01,browser,iCat,True,0,True,BlockL1-1C1,BlockL2-1C3,,,,
1C31.Z,,"- - - - Spotted fever, unspecified",category,2,True,True,01,browser,iCat,True,0,True,BlockL1-1C1,BlockL2-1C3,,,,
1C32,,- - - Rickettsialpox,category,1,False,True,01,browser,iCat,True,0,True,BlockL1-1C1,BlockL2-1C3,,,,
1C33,,- - - Q fever,category,1,False,True,01,browser,iCat,True,0,True,BlockL1-1C1,BlockL2-1C3,,,,
1C3Y,,- - - Other specified rickettsioses,category,1,True,True,01,browser,iCat,True,0,True,BlockL1-1C1,BlockL2-1C3,,,,
1C3Z,,"- - - Rickettsioses, unspecified",category,1,True,True,01,browser,iCat,True,0,True,BlockL1-1C1,BlockL2-1C3,,,,
1C40,,- - Campylobacteriosis,category,1,False,True,01,browser,iCat,True,0,True,BlockL1-1C1,,,,,
1C41,,- - Bacterial infection of unspecified site,category,1,False,True,01,browser,iCat,True,0,True,BlockL1-1C1,,,,,
1C42,,- - Melioidosis,category,1,False,True,01,browser,iCat,True,0,True,BlockL1-1C1,,,,,
